ID,Target
ID_1666,Medium
ID_1667,High
ID_1668,Low
ID_1669,Medium
ID_1670,High
ID_1671,Low
ID_1672,Medium
ID_1673,High
ID_1674,Low
ID_1675,Medium
ID_1676,High
ID_1677,Low
ID_1678,Medium
ID_1679,High
ID_1680,Low
ID_1681,Medium
ID_1682,High
ID_1683,Low
ID_1684,Medium
ID_1685,High
ID_1686,Low
ID_1687,Medium
ID_1688,High
ID_1689,Low
ID_1690,Medium
ID_1691,High
ID_1692,Low
ID_1693,Medium
ID_1694,High
ID_1695,Low
ID_1696,Medium
ID_1697,High
ID_1698,Low
ID_1699,Medium
ID_1700,High
ID_1701,Low
ID_1702,Medium
ID_1703,High
ID_1704,Low
ID_1705,Medium
ID_1706,High
ID_1707,Low
ID_1708,Medium
ID_1709,High
ID_1710,Low
ID_1711,Medium
ID_1712,High
ID_1713,Low
ID_1714,Medium
ID_1715,High
ID_1716,Low
ID_1717,Medium
ID_1718,High
ID_1719,Low
ID_1720,Medium
ID_1721,High
ID_1722,Low
ID_1723,Medium
ID_1724,High
ID_1725,Low
ID_1726,Medium
ID_1727,High
ID_1728,Low
ID_1729,Medium
ID_1730,High
ID_1731,Low
ID_1732,Medium
ID_1733,High
ID_1734,Low
ID_1735,Medium
ID_1736,High
ID_1737,Low
ID_1738,Medium
ID_1739,High
ID_1740,Low
ID_1741,Medium
ID_1742,High
ID_1743,Low
ID_1744,Medium
ID_1745,High
ID_1746,Low
ID_1747,Medium
ID_1748,High
ID_1749,Low
ID_1750,Medium
ID_1751,High
ID_1752,Low
ID_1753,Medium
ID_1754,High
ID_1755,Low
ID_1756,Medium
ID_1757,High
ID_1758,Low
ID_1759,Medium
ID_1760,High
ID_1761,Low
ID_1762,Medium
ID_1763,High
ID_1764,Low
ID_1765,Medium
ID_1766,High
ID_1767,Low
ID_1768,Medium
ID_1769,High
ID_1770,Low
ID_1771,Medium
ID_1772,High
ID_1773,Low
ID_1774,Medium
ID_1775,High
ID_1776,Low
ID_1777,Medium
ID_1778,High
ID_1779,Low
ID_1780,Medium
ID_1781,High
ID_1782,Low
ID_1783,Medium
ID_1784,High
ID_1785,Low
ID_1786,Medium
ID_1787,High
ID_1788,Low
ID_1789,Medium
ID_1790,High
ID_1791,Low
ID_1792,Medium
ID_1793,High
ID_1794,Low
ID_1795,Medium
ID_1796,High
ID_1797,Low
ID_1798,Medium
ID_1799,High
ID_1800,Low
ID_1801,Medium
ID_1802,High
ID_1803,Low
ID_1804,Medium
ID_1805,High
ID_1806,Low
ID_1807,Medium
ID_1808,High
ID_1809,Low
ID_1810,Medium
ID_1811,High
ID_1812,Low
ID_1813,Medium
ID_1814,High
ID_1815,Low
ID_1816,Medium
ID_1817,High
ID_1818,Low
ID_1819,Medium
ID_1820,High
ID_1821,Low
ID_1822,Medium
ID_1823,High
ID_1824,Low
ID_1825,Medium
ID_1826,High
ID_1827,Low
ID_1828,Medium
ID_1829,High
ID_1830,Low
ID_1831,Medium
ID_1832,High
ID_1833,Low
ID_1834,Medium
ID_1835,High
ID_1836,Low
ID_1837,Medium
ID_1838,High
ID_1839,Low
ID_1840,Medium
ID_1841,High
ID_1842,Low
ID_1843,Medium
ID_1844,High
ID_1845,Low
ID_1846,Medium
ID_1847,High
ID_1848,Low
ID_1849,Medium
ID_1850,High
ID_1851,Low
ID_1852,Medium
ID_1853,High
ID_1854,Low
ID_1855,Medium
ID_1856,High
ID_1857,Low
ID_1858,Medium
ID_1859,High
ID_1860,Low
ID_1861,Medium
ID_1862,High
ID_1863,Low
ID_1864,Medium
ID_1865,High
ID_1866,Low
ID_1867,Medium
ID_1868,High
ID_1869,Low
ID_1870,Medium
ID_1871,High
ID_1872,Low
ID_1873,Medium
ID_1874,High
ID_1875,Low
ID_1876,Medium
ID_1877,High
ID_1878,Low
ID_1879,Medium
ID_1880,High
ID_1881,Low
ID_1882,Medium
ID_1883,High
ID_1884,Low
ID_1885,Medium
ID_1886,High
ID_1887,Low
ID_1888,Medium
ID_1889,High
ID_1890,Low
ID_1891,Medium
ID_1892,High
ID_1893,Low
ID_1894,Medium
ID_1895,High
ID_1896,Low
ID_1897,Medium
ID_1898,High
ID_1899,Low
ID_1900,Medium
ID_1901,High
ID_1902,Low
ID_1903,Medium
ID_1904,High
ID_1905,Low
ID_1906,Medium
ID_1907,High
ID_1908,Low
ID_1909,Medium
ID_1910,High
ID_1911,Low
ID_1912,Medium
ID_1913,High
ID_1914,Low
ID_1915,Medium
ID_1916,High
ID_1917,Low
ID_1918,Medium
ID_1919,High
ID_1920,Low
ID_1921,Medium
ID_1922,High
ID_1923,Low
ID_1924,Medium
ID_1925,High
ID_1926,Low
ID_1927,Medium
ID_1928,High
ID_1929,Low
ID_1930,Medium
ID_1931,High
ID_1932,Low
ID_1933,Medium
ID_1934,High
ID_1935,Low
ID_1936,Medium
ID_1937,High
ID_1938,Low
ID_1939,Medium
ID_1940,High
ID_1941,Low
ID_1942,Medium
ID_1943,High
ID_1944,Low
ID_1945,Medium
ID_1946,High
ID_1947,Low
ID_1948,Medium
ID_1949,High
ID_1950,Low
ID_1951,Medium
ID_1952,High
ID_1953,Low
ID_1954,Medium
ID_1955,High
ID_1956,Low
ID_1957,Medium
ID_1958,High
ID_1959,Low
ID_1960,Medium
ID_1961,High
ID_1962,Low
ID_1963,Medium
ID_1964,High
ID_1965,Low
ID_1966,Medium
ID_1967,High
ID_1968,Low
ID_1969,Medium
ID_1970,High
ID_1971,Low
ID_1972,Medium
ID_1973,High
ID_1974,Low
ID_1975,Medium
ID_1976,High
ID_1977,Low
ID_1978,Medium
ID_1979,High
ID_1980,Low
ID_1981,Medium
ID_1982,High
ID_1983,Low
ID_1984,Medium
ID_1985,High
ID_1986,Low
ID_1987,Medium
ID_1988,High
ID_1989,Low
ID_1990,Medium
ID_1991,High
ID_1992,Low
ID_1993,Medium
ID_1994,High
ID_1995,Low
ID_1996,Medium
ID_1997,High
ID_1998,Low
ID_1999,Medium
ID_2000,High
ID_2001,Low
ID_2002,Medium
ID_2003,High
ID_2004,Low
ID_2005,Medium
ID_2006,High
ID_2007,Low
ID_2008,Medium
ID_2009,High
ID_2010,Low
ID_2011,Medium
ID_2012,High
ID_2013,Low
ID_2014,Medium
ID_2015,High
ID_2016,Low
ID_2017,Medium
ID_2018,High
ID_2019,Low
ID_2020,Medium
ID_2021,High
ID_2022,Low
ID_2023,Medium
ID_2024,High
ID_2025,Low
ID_2026,Medium
ID_2027,High
ID_2028,Low
ID_2029,Medium
ID_2030,High
ID_2031,Low
ID_2032,Medium
ID_2033,High
ID_2034,Low
ID_2035,Medium
ID_2036,High
ID_2037,Low
ID_2038,Medium
ID_2039,High
ID_2040,Low
ID_2041,Medium
ID_2042,High
ID_2043,Low
ID_2044,Medium
ID_2045,High
ID_2046,Low
ID_2047,Medium
ID_2048,High
ID_2049,Low
ID_2050,Medium
ID_2051,High
ID_2052,Low
ID_2053,Medium
ID_2054,High
ID_2055,Low
ID_2056,Medium
ID_2057,High
ID_2058,Low
ID_2059,Medium
ID_2060,High
ID_2061,Low
ID_2062,Medium
ID_2063,High
ID_2064,Low
ID_2065,Medium
ID_2066,High
ID_2067,Low
ID_2068,Medium
ID_2069,High
ID_2070,Low
ID_2071,Medium
ID_2072,High
ID_2073,Low
ID_2074,Medium
ID_2075,High
ID_2076,Low
ID_2077,Medium
ID_2078,High
ID_2079,Low
ID_2080,Medium
ID_2081,High
ID_2082,Low
ID_2083,Medium
ID_2084,High
ID_2085,Low
ID_2086,Medium
ID_2087,High
ID_2088,Low
ID_2089,Medium
ID_2090,High
ID_2091,Low
ID_2092,Medium
ID_2093,High
ID_2094,Low
ID_2095,Medium
ID_2096,High
ID_2097,Low
ID_2098,Medium
ID_2099,High
ID_2100,Low
ID_2101,Medium
ID_2102,High
ID_2103,Low
ID_2104,Medium
ID_2105,High
ID_2106,Low
ID_2107,Medium
ID_2108,High
ID_2109,Low
ID_2110,Medium
ID_2111,High
ID_2112,Low
ID_2113,Medium
ID_2114,High
ID_2115,Low
ID_2116,Medium
ID_2117,High
ID_2118,Low
ID_2119,Medium
ID_2120,High
ID_2121,Low
ID_2122,Medium
ID_2123,High
ID_2124,Low
ID_2125,Medium
ID_2126,High
ID_2127,Low
ID_2128,Medium
ID_2129,High
ID_2130,Low
ID_2131,Medium
ID_2132,High
ID_2133,Low
ID_2134,Medium
ID_2135,High
ID_2136,Low
ID_2137,Medium
ID_2138,High
ID_2139,Low
ID_2140,Medium
ID_2141,High
ID_2142,Low
ID_2143,Medium
ID_2144,High
ID_2145,Low
ID_2146,Medium
ID_2147,High
ID_2148,Low
ID_2149,Medium
ID_2150,High
ID_2151,Low
ID_2152,Medium
ID_2153,High
ID_2154,Low
ID_2155,Medium
ID_2156,High
ID_2157,Low
ID_2158,Medium
ID_2159,High
ID_2160,Low
ID_2161,Medium
ID_2162,High
ID_2163,Low
ID_2164,Medium
ID_2165,High
ID_2166,Low
ID_2167,Medium
ID_2168,High
ID_2169,Low
ID_2170,Medium
ID_2171,High
ID_2172,Low
ID_2173,Medium
ID_2174,High
ID_2175,Low
ID_2176,Medium
ID_2177,High
ID_2178,Low
ID_2179,Medium
ID_2180,High
ID_2181,Low
ID_2182,Medium
ID_2183,High
ID_2184,Low
ID_2185,Medium
ID_2186,High
ID_2187,Low
ID_2188,Medium
ID_2189,High
ID_2190,Low
ID_2191,Medium
ID_2192,High
ID_2193,Low
ID_2194,Medium
ID_2195,High
ID_2196,Low
ID_2197,Medium
ID_2198,High
ID_2199,Low
ID_2200,Medium
ID_2201,High
ID_2202,Low
ID_2203,Medium
ID_2204,High
ID_2205,Low
ID_2206,Medium
ID_2207,High
ID_2208,Low
ID_2209,Medium
ID_2210,High
ID_2211,Low
ID_2212,Medium
ID_2213,High
ID_2214,Low
ID_2215,Medium
ID_2216,High
ID_2217,Low
ID_2218,Medium
ID_2219,High
ID_2220,Low
ID_2221,Medium
ID_2222,High
ID_2223,Low
ID_2224,Medium
ID_2225,High
ID_2226,Low
ID_2227,Medium
ID_2228,High
ID_2229,Low
ID_2230,Medium
ID_2231,High
ID_2232,Low
ID_2233,Medium
ID_2234,High
ID_2235,Low
ID_2236,Medium
ID_2237,High
ID_2238,Low
ID_2239,Medium
ID_2240,High
ID_2241,Low
ID_2242,Medium
ID_2243,High
ID_2244,Low
ID_2245,Medium
ID_2246,High
ID_2247,Low
ID_2248,Medium
ID_2249,High
ID_2250,Low
ID_2251,Medium
ID_2252,High
ID_2253,Low
ID_2254,Medium
ID_2255,High
ID_2256,Low
ID_2257,Medium
ID_2258,High
ID_2259,Low
ID_2260,Medium
ID_2261,High
ID_2262,Low
ID_2263,Medium
ID_2264,High
ID_2265,Low
ID_2266,Medium
ID_2267,High
ID_2268,Low
ID_2269,Medium
ID_2270,High
ID_2271,Low
ID_2272,Medium
ID_2273,High
ID_2274,Low
ID_2275,Medium
ID_2276,High
ID_2277,Low
ID_2278,Medium
ID_2279,High
ID_2280,Low
ID_2281,Medium
ID_2282,High
ID_2283,Low
ID_2284,Medium
ID_2285,High
ID_2286,Low
ID_2287,Medium
ID_2288,High
ID_2289,Low
ID_2290,Medium
ID_2291,High
ID_2292,Low
ID_2293,Medium
ID_2294,High
ID_2295,Low
ID_2296,Medium
ID_2297,High
ID_2298,Low
ID_2299,Medium
ID_2300,High
ID_2301,Low
ID_2302,Medium
ID_2303,High
ID_2304,Low
ID_2305,Medium
ID_2306,High
ID_2307,Low
ID_2308,Medium
ID_2309,High
ID_2310,Low
ID_2311,Medium
ID_2312,High
ID_2313,Low
ID_2314,Medium
ID_2315,High
ID_2316,Low
ID_2317,Medium
ID_2318,High
ID_2319,Low
ID_2320,Medium
ID_2321,High
ID_2322,Low
ID_2323,Medium
ID_2324,High
ID_2325,Low
ID_2326,Medium
ID_2327,High
ID_2328,Low
ID_2329,Medium
ID_2330,High
ID_2331,Low
ID_2332,Medium
ID_2333,High
ID_2334,Low
ID_2335,Medium
ID_2336,High
ID_2337,Low
ID_2338,Medium
ID_2339,High
ID_2340,Low
ID_2341,Medium
ID_2342,High
ID_2343,Low
ID_2344,Medium
ID_2345,High
ID_2346,Low
ID_2347,Medium
ID_2348,High
ID_2349,Low
ID_2350,Medium
ID_2351,High
ID_2352,Low
ID_2353,Medium
ID_2354,High
ID_2355,Low
ID_2356,Medium
ID_2357,High
ID_2358,Low
ID_2359,Medium
ID_2360,High
ID_2361,Low
ID_2362,Medium
ID_2363,High
ID_2364,Low
ID_2365,Medium
ID_2366,High
ID_2367,Low
ID_2368,Medium
ID_2369,High
ID_2370,Low
ID_2371,Medium
ID_2372,High
ID_2373,Low
ID_2374,Medium
ID_2375,High
ID_2376,Low
ID_2377,Medium
ID_2378,High
ID_2379,Low
ID_2380,Medium
ID_2381,High
ID_2382,Low
ID_2383,Medium
ID_2384,High
ID_2385,Low
ID_2386,Medium
ID_2387,High
ID_2388,Low
ID_2389,Medium
ID_2390,High
ID_2391,Low
ID_2392,Medium
ID_2393,High
ID_2394,Low
ID_2395,Medium
ID_2396,High
ID_2397,Low
ID_2398,Medium
ID_2399,High
ID_2400,Low
ID_2401,Medium
ID_2402,High
ID_2403,Low
ID_2404,Medium
ID_2405,High
ID_2406,Low
ID_2407,Medium
ID_2408,High
ID_2409,Low
ID_2410,Medium
ID_2411,High
ID_2412,Low
ID_2413,Medium
ID_2414,High
ID_2415,Low
ID_2416,Medium
ID_2417,High
ID_2418,Low
ID_2419,Medium
ID_2420,High
ID_2421,Low
ID_2422,Medium
ID_2423,High
ID_2424,Low
ID_2425,Medium
ID_2426,High
ID_2427,Low
ID_2428,Medium
ID_2429,High
ID_2430,Low
ID_2431,Medium
ID_2432,High
ID_2433,Low
ID_2434,Medium
ID_2435,High
ID_2436,Low
ID_2437,Medium
ID_2438,High
ID_2439,Low
ID_2440,Medium
ID_2441,High
ID_2442,Low
ID_2443,Medium
ID_2444,High
ID_2445,Low
ID_2446,Medium
ID_2447,High
ID_2448,Low
ID_2449,Medium
ID_2450,High
ID_2451,Low
ID_2452,Medium
ID_2453,High
ID_2454,Low
ID_2455,Medium
ID_2456,High
ID_2457,Low
ID_2458,Medium
ID_2459,High
ID_2460,Low
ID_2461,Medium
ID_2462,High
ID_2463,Low
ID_2464,Medium
ID_2465,High
ID_2466,Low
ID_2467,Medium
ID_2468,High
ID_2469,Low
ID_2470,Medium
ID_2471,High
ID_2472,Low
ID_2473,Medium
ID_2474,High
ID_2475,Low
ID_2476,Medium
ID_2477,High
ID_2478,Low
ID_2479,Medium
ID_2480,High
ID_2481,Low
ID_2482,Medium
ID_2483,High
ID_2484,Low
ID_2485,Medium
ID_2486,High
ID_2487,Low
ID_2488,Medium
ID_2489,High
ID_2490,Low
ID_2491,Medium
ID_2492,High
ID_2493,Low
ID_2494,Medium
ID_2495,High
ID_2496,Low
ID_2497,Medium
ID_2498,High
ID_2499,Low
ID_2500,Medium
ID_2501,High
ID_2502,Low
ID_2503,Medium
ID_2504,High
ID_2505,Low
ID_2506,Medium
ID_2507,High
ID_2508,Low
ID_2509,Medium
ID_2510,High
ID_2511,Low
ID_2512,Medium
ID_2513,High
ID_2514,Low
ID_2515,Medium
ID_2516,High
ID_2517,Low
ID_2518,Medium
ID_2519,High
ID_2520,Low
ID_2521,Medium
ID_2522,High
ID_2523,Low
ID_2524,Medium
ID_2525,High
ID_2526,Low
ID_2527,Medium
ID_2528,High
ID_2529,Low
ID_2530,Medium
ID_2531,High
ID_2532,Low
ID_2533,Medium
ID_2534,High
ID_2535,Low
ID_2536,Medium
ID_2537,High
ID_2538,Low
ID_2539,Medium
ID_2540,High
ID_2541,Low
ID_2542,Medium
ID_2543,High
ID_2544,Low
ID_2545,Medium
ID_2546,High
ID_2547,Low
ID_2548,Medium
ID_2549,High
ID_2550,Low
ID_2551,Medium
ID_2552,High
ID_2553,Low
ID_2554,Medium
ID_2555,High
ID_2556,Low
ID_2557,Medium
ID_2558,High
ID_2559,Low
ID_2560,Medium
ID_2561,High
ID_2562,Low
ID_2563,Medium
ID_2564,High
ID_2565,Low
ID_2566,Medium
ID_2567,High
ID_2568,Low
ID_2569,Medium
ID_2570,High
ID_2571,Low
ID_2572,Medium
ID_2573,High
ID_2574,Low
ID_2575,Medium
ID_2576,High
ID_2577,Low
ID_2578,Medium
ID_2579,High
ID_2580,Low
ID_2581,Medium
ID_2582,High
ID_2583,Low
ID_2584,Medium
ID_2585,High
ID_2586,Low
ID_2587,Medium
ID_2588,High
ID_2589,Low
ID_2590,Medium
ID_2591,High
ID_2592,Low
ID_2593,Medium
ID_2594,High
ID_2595,Low
ID_2596,Medium
ID_2597,High
ID_2598,Low
ID_2599,Medium
ID_2600,High
ID_2601,Low
ID_2602,Medium
ID_2603,High
ID_2604,Low
ID_2605,Medium
ID_2606,High
ID_2607,Low
ID_2608,Medium
ID_2609,High
ID_2610,Low
ID_2611,Medium
ID_2612,High
ID_2613,Low
ID_2614,Medium
ID_2615,High
ID_2616,Low
ID_2617,Medium
ID_2618,High
ID_2619,Low
ID_2620,Medium
ID_2621,High
ID_2622,Low
ID_2623,Medium
ID_2624,High
ID_2625,Low
ID_2626,Medium
ID_2627,High
ID_2628,Low
ID_2629,Medium
ID_2630,High
ID_2631,Low
ID_2632,Medium
ID_2633,High
ID_2634,Low
ID_2635,Medium
ID_2636,High
ID_2637,Low
ID_2638,Medium
ID_2639,High
ID_2640,Low
ID_2641,Medium
ID_2642,High
ID_2643,Low
ID_2644,Medium
ID_2645,High
ID_2646,Low
ID_2647,Medium
ID_2648,High
ID_2649,Low
ID_2650,Medium
ID_2651,High
ID_2652,Low
ID_2653,Medium
ID_2654,High
ID_2655,Low
ID_2656,Medium
ID_2657,High
ID_2658,Low
ID_2659,Medium
ID_2660,High
ID_2661,Low
ID_2662,Medium
ID_2663,High
ID_2664,Low
ID_2665,Medium
ID_2666,High
ID_2667,Low
ID_2668,Medium
ID_2669,High
ID_2670,Low
ID_2671,Medium
ID_2672,High
ID_2673,Low
ID_2674,Medium
ID_2675,High
ID_2676,Low
ID_2677,Medium
ID_2678,High
ID_2679,Low
ID_2680,Medium
ID_2681,High
ID_2682,Low
ID_2683,Medium
ID_2684,High
ID_2685,Low
ID_2686,Medium
ID_2687,High
ID_2688,Low
ID_2689,Medium
ID_2690,High
ID_2691,Low
ID_2692,Medium
ID_2693,High
ID_2694,Low
ID_2695,Medium
ID_2696,High
ID_2697,Low
ID_2698,Medium
ID_2699,High
ID_2700,Low
ID_2701,Medium
ID_2702,High
ID_2703,Low
ID_2704,Medium
ID_2705,High
ID_2706,Low
ID_2707,Medium
ID_2708,High
ID_2709,Low
ID_2710,Medium
ID_2711,High
ID_2712,Low
ID_2713,Medium
ID_2714,High
ID_2715,Low
ID_2716,Medium
ID_2717,High
ID_2718,Low
ID_2719,Medium
ID_2720,High
ID_2721,Low
ID_2722,Medium
ID_2723,High
ID_2724,Low
ID_2725,Medium
ID_2726,High
ID_2727,Low
ID_2728,Medium
ID_2729,High
ID_2730,Low
ID_2731,Medium
ID_2732,High
ID_2733,Low
ID_2734,Medium
ID_2735,High
ID_2736,Low
ID_2737,Medium
ID_2738,High
ID_2739,Low
ID_2740,Medium
ID_2741,High
ID_2742,Low
ID_2743,Medium
ID_2744,High
ID_2745,Low
ID_2746,Medium
ID_2747,High
ID_2748,Low
ID_2749,Medium
ID_2750,High
ID_2751,Low
ID_2752,Medium
ID_2753,High
ID_2754,Low
ID_2755,Medium
ID_2756,High
ID_2757,Low
ID_2758,Medium
ID_2759,High
ID_2760,Low
ID_2761,Medium
ID_2762,High
ID_2763,Low
ID_2764,Medium
ID_2765,High
ID_2766,Low
ID_2767,Medium
ID_2768,High
ID_2769,Low
ID_2770,Medium
ID_2771,High
ID_2772,Low
ID_2773,Medium
ID_2774,High
ID_2775,Low
ID_2776,Medium
ID_2777,High
ID_2778,Low
ID_2779,Medium
ID_2780,High
ID_2781,Low
ID_2782,Medium
ID_2783,High
ID_2784,Low
ID_2785,Medium
ID_2786,High
ID_2787,Low
ID_2788,Medium
ID_2789,High
ID_2790,Low
ID_2791,Medium
ID_2792,High
ID_2793,Low
ID_2794,Medium
ID_2795,High
ID_2796,Low
ID_2797,Medium
ID_2798,High
ID_2799,Low
ID_2800,Medium
ID_2801,High
ID_2802,Low
ID_2803,Medium
ID_2804,High
ID_2805,Low
ID_2806,Medium
ID_2807,High
ID_2808,Low
ID_2809,Medium
ID_2810,High
ID_2811,Low
ID_2812,Medium
ID_2813,High
ID_2814,Low
ID_2815,Medium
ID_2816,High
ID_2817,Low
ID_2818,Medium
ID_2819,High
ID_2820,Low
ID_2821,Medium
ID_2822,High
ID_2823,Low
ID_2824,Medium
ID_2825,High
ID_2826,Low
ID_2827,Medium
ID_2828,High
ID_2829,Low
ID_2830,Medium
ID_2831,High
ID_2832,Low
ID_2833,Medium
ID_2834,High
ID_2835,Low
ID_2836,Medium
ID_2837,High
ID_2838,Low
ID_2839,Medium
ID_2840,High
ID_2841,Low
ID_2842,Medium
ID_2843,High
ID_2844,Low
ID_2845,Medium
ID_2846,High
ID_2847,Low
ID_2848,Medium
ID_2849,High
ID_2850,Low
ID_2851,Medium
ID_2852,High
ID_2853,Low
ID_2854,Medium
ID_2855,High
ID_2856,Low
ID_2857,Medium
ID_2858,High
ID_2859,Low
ID_2860,Medium
ID_2861,High
ID_2862,Low
ID_2863,Medium
ID_2864,High
ID_2865,Low
ID_2866,Medium
ID_2867,High
ID_2868,Low
ID_2869,Medium
ID_2870,High
ID_2871,Low
ID_2872,Medium
ID_2873,High
ID_2874,Low
ID_2875,Medium
ID_2876,High
ID_2877,Low
ID_2878,Medium
ID_2879,High
ID_2880,Low
ID_2881,Medium
ID_2882,High
ID_2883,Low
ID_2884,Medium
ID_2885,High
ID_2886,Low
ID_2887,Medium
ID_2888,High
ID_2889,Low
ID_2890,Medium
ID_2891,High
ID_2892,Low
ID_2893,Medium
ID_2894,High
ID_2895,Low
ID_2896,Medium
ID_2897,High
ID_2898,Low
ID_2899,Medium
ID_2900,High
ID_2901,Low
ID_2902,Medium
ID_2903,High
ID_2904,Low
ID_2905,Medium
ID_2906,High
ID_2907,Low
ID_2908,Medium
ID_2909,High
ID_2910,Low
ID_2911,Medium
ID_2912,High
ID_2913,Low
ID_2914,Medium
ID_2915,High
ID_2916,Low
ID_2917,Medium
ID_2918,High
ID_2919,Low
ID_2920,Medium
ID_2921,High
ID_2922,Low
ID_2923,Medium
ID_2924,High
ID_2925,Low
ID_2926,Medium
ID_2927,High
ID_2928,Low
ID_2929,Medium
ID_2930,High
ID_2931,Low
ID_2932,Medium
ID_2933,High
ID_2934,Low
ID_2935,Medium
ID_2936,High
ID_2937,Low
ID_2938,Medium
ID_2939,High
ID_2940,Low
ID_2941,Medium
ID_2942,High
ID_2943,Low
ID_2944,Medium
ID_2945,High
ID_2946,Low
ID_2947,Medium
ID_2948,High
ID_2949,Low
ID_2950,Medium
ID_2951,High
ID_2952,Low
ID_2953,Medium
ID_2954,High
ID_2955,Low
ID_2956,Medium
ID_2957,High
ID_2958,Low
ID_2959,Medium
ID_2960,High
ID_2961,Low
ID_2962,Medium
ID_2963,High
ID_2964,Low
ID_2965,Medium
ID_2966,High
ID_2967,Low
ID_2968,Medium
ID_2969,High
ID_2970,Low
ID_2971,Medium
ID_2972,High
ID_2973,Low
ID_2974,Medium
ID_2975,High
ID_2976,Low
ID_2977,Medium
ID_2978,High
ID_2979,Low
ID_2980,Medium
ID_2981,High
ID_2982,Low
ID_2983,Medium
ID_2984,High
ID_2985,Low
ID_2986,Medium
ID_2987,High
ID_2988,Low
ID_2989,Medium
ID_2990,High
ID_2991,Low
ID_2992,Medium
ID_2993,High
ID_2994,Low
ID_2995,Medium
ID_2996,High
ID_2997,Low
ID_2998,Medium
ID_2999,High
ID_3000,Low
ID_3001,Medium
ID_3002,High
ID_3003,Low
ID_3004,Medium
ID_3005,High
ID_3006,Low
ID_3007,Medium
ID_3008,High
ID_3009,Low
ID_3010,Medium
ID_3011,High
ID_3012,Low
ID_3013,Medium
ID_3014,High
ID_3015,Low
ID_3016,Medium
ID_3017,High
ID_3018,Low
ID_3019,Medium
ID_3020,High
ID_3021,Low
ID_3022,Medium
ID_3023,High
ID_3024,Low
ID_3025,Medium
ID_3026,High
ID_3027,Low
ID_3028,Medium
ID_3029,High
ID_3030,Low
ID_3031,Medium
ID_3032,High
ID_3033,Low
ID_3034,Medium
ID_3035,High
ID_3036,Low
ID_3037,Medium
ID_3038,High
ID_3039,Low
ID_3040,Medium
ID_3041,High
ID_3042,Low
ID_3043,Medium
ID_3044,High
ID_3045,Low
ID_3046,Medium
ID_3047,High
ID_3048,Low
ID_3049,Medium
ID_3050,High
ID_3051,Low
ID_3052,Medium
ID_3053,High
ID_3054,Low
ID_3055,Medium
ID_3056,High
ID_3057,Low
ID_3058,Medium
ID_3059,High
ID_3060,Low
ID_3061,Medium
ID_3062,High
ID_3063,Low
ID_3064,Medium
ID_3065,High
ID_3066,Low
ID_3067,Medium
ID_3068,High
ID_3069,Low
ID_3070,Medium
ID_3071,High
ID_3072,Low
ID_3073,Medium
ID_3074,High
ID_3075,Low
ID_3076,Medium
ID_3077,High
ID_3078,Low
ID_3079,Medium
ID_3080,High
ID_3081,Low
ID_3082,Medium
ID_3083,High
ID_3084,Low
ID_3085,Medium
ID_3086,High
ID_3087,Low
ID_3088,Medium
ID_3089,High
ID_3090,Low
ID_3091,Medium
ID_3092,High
ID_3093,Low
ID_3094,Medium
ID_3095,High
ID_3096,Low
ID_3097,Medium
ID_3098,High
ID_3099,Low
ID_3100,Medium
ID_3101,High
ID_3102,Low
ID_3103,Medium
ID_3104,High
ID_3105,Low
ID_3106,Medium
ID_3107,High
ID_3108,Low
ID_3109,Medium
ID_3110,High
ID_3111,Low
ID_3112,Medium
ID_3113,High
ID_3114,Low
ID_3115,Medium
ID_3116,High
ID_3117,Low
ID_3118,Medium
ID_3119,High
ID_3120,Low
ID_3121,Medium
ID_3122,High
ID_3123,Low
ID_3124,Medium
ID_3125,High
ID_3126,Low
ID_3127,Medium
ID_3128,High
ID_3129,Low
ID_3130,Medium
ID_3131,High
ID_3132,Low
ID_3133,Medium
ID_3134,High
ID_3135,Low
ID_3136,Medium
ID_3137,High
ID_3138,Low
ID_3139,Medium
ID_3140,High
ID_3141,Low
ID_3142,Medium
ID_3143,High
ID_3144,Low
ID_3145,Medium
ID_3146,High
ID_3147,Low
ID_3148,Medium
ID_3149,High
ID_3150,Low
ID_3151,Medium
ID_3152,High
ID_3153,Low
ID_3154,Medium
ID_3155,High
ID_3156,Low
ID_3157,Medium
ID_3158,High
ID_3159,Low
ID_3160,Medium
ID_3161,High
ID_3162,Low
ID_3163,Medium
ID_3164,High
ID_3165,Low
ID_3166,Medium
ID_3167,High
ID_3168,Low
ID_3169,Medium
ID_3170,High
ID_3171,Low
ID_3172,Medium
ID_3173,High
ID_3174,Low
ID_3175,Medium
ID_3176,High
ID_3177,Low
ID_3178,Medium
ID_3179,High
ID_3180,Low
ID_3181,Medium
ID_3182,High
ID_3183,Low
ID_3184,Medium
ID_3185,High
ID_3186,Low
ID_3187,Medium
ID_3188,High
ID_3189,Low
ID_3190,Medium
ID_3191,High
ID_3192,Low
ID_3193,Medium
ID_3194,High
ID_3195,Low
ID_3196,Medium
ID_3197,High
ID_3198,Low
ID_3199,Medium
ID_3200,High
ID_3201,Low
ID_3202,Medium
ID_3203,High
ID_3204,Low
ID_3205,Medium
ID_3206,High
ID_3207,Low
ID_3208,Medium
ID_3209,High
ID_3210,Low
ID_3211,Medium
ID_3212,High
ID_3213,Low
ID_3214,Medium
ID_3215,High
ID_3216,Low
ID_3217,Medium
ID_3218,High
ID_3219,Low
